Name,SIC,BVD,Industry,Year,OM,RG
ELANTAS BECK INDIA LIMITED,3699.0,IN33922FI,Manufacturing,2022,0.16168731414660698,0.09146186919669486
ELANTAS BECK INDIA LIMITED,3699.0,IN33922FI,Manufacturing,2023,0.20264481774630203,0.049986722230279
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2017,0.0868314288027047,0.1157996540897197
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2018,0.12614313579109368,0.12692592289887084
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2019,0.14264247156839555,0.012215175552760638
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2020,0.05571177339959044,0.026733001808942447
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2021,0.10336835599505553,0.32689351945160783
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2022,0.12597277772610296,0.1487364666543849
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,Manufacturing,2023,0.10461007041317912,0.15067528135573838
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2017,0.08706533192834545,0.15701177297906788
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2018,0.0742408571801404,0.025107317200750545
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2019,0.06790022750738606,-0.007856442968822708
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2020,0.06637353106434712,0.09935888969673679
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2021,0.09135698198198222,0.43612235196823157
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2022,0.12635173591348886,0.1402172430615498
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,Manufacturing,2023,0.1543662718755525,0.2700048764474354
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2017,0.36708626125833915,0.17102139748265732
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2018,0.15567371430366592,0.10963372111444936
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2019,0.3596558562647378,-0.269597671895873
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2020,0.37884617347199157,0.1898387714944445
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2021,0.5042383558359662,0.34831495935735
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2022,0.5187093748908775,0.1304278923166431
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,Manufacturing,2023,0.5959108826241553,0.40622980942345244
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2017,0.12182785052489385,0.11290427852861096
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2018,0.21212433161167413,0.24582751064056652
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2019,0.22110790156986945,0.05740527981858401
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2020,0.23893073875167184,0.15853521577119145
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2021,0.30069872764918276,0.34956012366850797
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2022,0.29320771200602747,0.25693889028154504
EMUDHRA LIMITED,7379.0,IN39771FI,Services,2023,0.26677805032483976,0.48542216282312856
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2017,-0.010230993088395788,-0.015836876960022894
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2018,0.1465131655711562,0.09935056379835028
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2019,0.04669993409283508,-0.24192486707247896
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2020,0.06883124005923336,-0.11968572429794866
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2021,0.09501590347038115,0.4052801997594182
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2022,0.12654686960522135,0.13086160359105792
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,"Transportation, Communications, Electric, Gas, and Sanitary Services",2023,0.1703321407838128,0.10169330633807694
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2017,0.04560749809654735,0.16508406841079126
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2018,0.13320462694654853,0.17840472825545128
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2019,0.11779771202451589,-0.07919759487899758
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2020,0.05767445846890287,-0.32660806432607925
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2021,0.09377022981466593,0.5804656319593224
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2022,0.13330216893923066,0.14211713289162242
ENRX PRIVATE LIMITED,3612.0,IN0000260132,Manufacturing,2023,0.12073438056600619,0.13253188853833664
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2017,0.1262026286415636,0.02295769323981456
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2018,0.09901897179371083,0.1679667881248823
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2019,0.13127754458371693,0.3015645294291933
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2020,0.16457749103979247,0.4576445696413749
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2021,0.15827462409870777,1.076099209712384
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2022,0.1379853970339307,0.5968928007576237
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,Services,2023,0.13440159961125003,0.2509889328744441
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2017,0.07245924833375335,-0.012208143500360258
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2018,0.07605991680723452,-0.2084488274890074
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2019,0.06574392198054502,0.0006521741417908622
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2020,0.11348950492412119,-0.5268364899756812
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2021,0.07081703113034706,1.025086414338467
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2022,0.09654162462655208,0.9346167832688381
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,Manufacturing,2023,0.12623938978041188,0.15016507954609648
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2017,0.03640127731071674,0.08447727231200419
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2018,0.07186180600322836,0.1727837750237824
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2019,0.046764752841056155,-0.05406760812883593
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2020,0.028094133334161556,-0.1345004608849545
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2021,0.09253972199932398,0.4708111731147666
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2022,0.11551453296830616,0.2420300049924462
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade,2023,0.11503801978403241,0.24858645993915118
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2017,0.10538868377700898,-0.0053334233318710345
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2018,0.09648037979707016,0.31850823686473406
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2019,0.09085747967115441,0.20970749263155852
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2020,0.08677635750665523,0.022398790425199433
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2021,0.10918468420737429,0.4779162858667281
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2022,0.0671049160250654,0.404048790381323
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,Manufacturing,2023,0.07441860933274881,0.18563850158949635
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2017,0.10167716041599013,0.14367329141671936
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2018,0.09609566387380666,0.23212399496306935
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2019,0.08445959954959162,-0.27776067599952303
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2020,0.11795550918308638,0.025567959342789326
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2021,0.07452488555281175,0.32880453065883497
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2022,0.10828039087205507,0.2636318050625477
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing,2023,0.1236506753787659,0.10284573952969467
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2017,0.06333824669639805,1.5889702824545204
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2018,0.056385814464055675,-0.2636525786054479
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2019,0.06756841653660144,0.3502714574915964
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2020,0.16389829600803815,-0.6242965116987615
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2021,0.12564194191287847,0.8821154652840761
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2022,0.2329496841776339,1.4422769529161328
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,Manufacturing,2023,0.17755438255520758,2.6012471370788153
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2017,0.21658328084862474,0.09138353327993909
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2018,0.18827053468810076,0.2204859708772111
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2019,0.17301093106133128,-0.015656422740829234
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2020,0.18195439584378334,0.13894166926776452
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2021,0.18834544239468948,0.6347932015691986
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2022,0.2104360419027142,0.29444584149672104
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing,2023,0.25053049565823865,0.08497431580019854
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2017,0.14102418369376793,0.13670373291491855
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2018,0.13696777441763294,0.015079436080517317
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2019,0.11839753964548164,-0.13996279807842682
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2020,0.12546234650096164,-0.0021967425731944656
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2021,0.1102614210977086,0.31956616390102344
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2022,0.10568072002101979,0.09798821724918017
FINOLEX CABLES LIMITED,3357.0,IN30028FI,Manufacturing,2023,0.10983279858107964,0.10182306927815477
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2017,0.10694651805443174,0.27387020076315927
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2018,0.11362503178172433,0.236864439287511
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2019,0.04645655734981561,-0.24768115820826697
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2020,-0.030251624264976563,-0.3773081433405697
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2021,0.06274252413301304,0.700138313485525
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2022,0.17901974941300092,0.47588471394528886
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing,2023,0.18030168311655798,0.304013809770876
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2017,0.14087203944054627,1.5496736441851913
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2018,0.13833555881128912,0.060235755961479676
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2019,0.1365487654506691,0.07944863654627143
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2020,0.13408390261167563,0.11224736663998347
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2021,0.1645878867992024,0.3145923115996867
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2022,0.13809920625404684,0.34193303744629855
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,Services,2023,0.13912415232016134,0.3133237984632673
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2017,0.2069937173851263,0.06418396494615863
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2018,0.19972921844282038,0.021925820064780943
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2019,0.2325349863811398,-0.09406028552044376
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2020,0.03422268969411821,-0.2801661182120141
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2021,0.22521515728649047,0.48384326874139094
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2022,0.25001729231924624,0.14233720065739397
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,Services,2023,0.18055950173245444,0.18074504675659964
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2017,0.09660516132191044,0.2919561528549821
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2018,0.12070080789164704,0.0932367193565824
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2019,0.06723813856386172,-0.10914031987704298
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2020,0.05611000456793459,-0.36004903392255627
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2021,0.09612825850079249,0.39886957466639816
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2022,0.13377417785592538,0.26875197125225636
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,Wholesale Trade,2023,0.05018531104153348,0.21280892500834758
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2017,0.12248786131682603,-0.011702923609138716
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2018,0.1767322112067279,-0.0109501058478646
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2019,0.14543770867013386,-0.0709706876970212
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2020,0.12765588180304058,0.051697384480521524
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2021,0.14027870758606106,0.1809776075156535
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2022,0.13170493185611337,0.08521092047993073
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,"Transportation, Communications, Electric, Gas, and Sanitary Services",2023,0.14365881267818217,0.17357668364760026
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2017,0.03264748624390408,-0.11523986130999142
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2018,0.05117374254688486,0.0753687614572458
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2019,0.017425960787915012,-0.20658385821962744
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2020,0.05615668754104803,0.12570349277412318
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2021,0.11510712328030678,0.38819539724823904
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2022,0.13809076617627486,0.2513792312503178
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services,2023,0.12527571561206777,0.12229168081908859
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2017,0.016485164930601252,0.10373124075585971
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2018,0.1399719423830907,0.36378101020591513
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2019,0.11852063275346617,0.2574388951442328
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2020,0.10699459390330048,0.19872465495358926
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2021,0.14245363736813682,0.4293476190349341
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2022,0.1419040268356756,0.18820380801303527
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,Manufacturing,2023,0.14775202788726113,0.09709661373133427
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2017,-0.004829211904384639,0.05855847583870322
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2018,0.0022862274775688673,0.23872344342151153
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2019,0.00835243581153969,0.12192350400995067
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2020,0.04884478894060275,0.15108823032179353
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2021,0.09723328169348645,0.544131699864022
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2022,0.09275909589620093,0.20790408319305032
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,Manufacturing,2023,0.0842420443945349,0.10903447163528845
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2017,0.15069288151658305,0.11376566755009132
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2018,0.1274879543000961,0.08489552453759508
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2019,0.13170403196752414,-0.15219615668262299
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2020,0.1256374370761471,0.0015074408328850097
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2021,0.15369742840399475,0.40520845421355833
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2022,0.17055879607383156,0.22471372439729542
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing,2023,0.17223282412328178,0.1624369192929498
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2017,0.10687765819624992,-0.05444092757463115
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2018,0.1824707597097661,0.16026793675657713
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2019,0.10178467957799842,-0.05534431311507115
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2020,0.365541738192159,-0.15471652479163345
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2021,0.2846505088023652,0.28378215921442385
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2022,0.16662691365809892,0.2188036560271971
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services,2023,0.27724965438458576,0.41308350120013215
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2017,0.05158708898121413,0.09849699215459373
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2018,0.058515573843851525,0.09223748631537743
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2019,0.04213804730722657,-0.06675587452649034
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2020,0.11033368002084529,0.13234424513217014
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2021,0.10853183115405476,0.3344963096000657
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2022,0.11119358150174087,0.09432718709959431
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,Manufacturing,2023,0.11297463802779371,0.08241108823304111
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2017,0.04536672761728892,0.20648002986298808
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2018,0.05888805526985395,0.1810284313467716
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2019,0.03912731757457266,-0.2859023851704334
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2020,-0.005820287346977766,-0.1734732889547035
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2021,0.059180648787278314,0.5827637477430438
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2022,0.0651149176862743,0.15623259344387574
G.S. ALLOY CASTINGS PRIVATE LIMITED,3312.0,IN0010170636,Manufacturing,2023,0.09482240242940818,0.07076578474195294
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2017,0.07329890319358448,0.20042858562923227
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2018,0.06065355360689891,0.05828112650635986
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2019,0.047547801634619996,-0.17164182269900197
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2020,0.03264269156772389,-0.06997985307803734
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2021,0.049550796400903506,0.34332831498325955
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2022,0.05623812088004138,0.17101510685851307
GABRIEL INDIA LIMITED,5012.0,IN31792FI,Wholesale Trade,2023,0.06945342891438439,0.12902168001581105
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2017,0.059055696792807796,0.3156882749922436
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2018,0.0398808345803793,0.18041980354047427
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2019,0.025354227098425275,-0.24434972054088744
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2020,0.03898769481571694,-0.41771936424499156
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2021,0.14474673633290952,2.6850195038839058
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2022,0.14338004985817762,0.9939361109641878
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing,2023,0.1159983668587019,0.07866966584506319
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2017,0.22377823386040396,-0.16890976101452793
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2018,0.23909831686358055,0.18277501875328128
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2019,0.23512448126501498,0.0031362018321678953
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2020,0.2707434317087271,0.14291084292180245
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2021,0.25963489484560187,0.7266810059595654
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2022,0.21282018110556553,0.3954792217809593
GALDERMA INDIA PRIVATE LIMITED,2869.0,IN0000022868,Manufacturing,2023,0.22826680945843675,0.3870640539616508
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2017,0.06151552276952593,0.28131224069817806
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2018,0.07945159709469263,-0.16301818996794526
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2019,0.09956183233290798,-0.2547314920384983
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2020,0.12076969390238235,0.13766539913828835
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2021,0.10059434012004159,0.8236936081351478
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2022,0.11736544165810202,0.15687142886096916
GANDEVIKAR JEWELLERS PVT LTD,3911.0,IN0003022158,Manufacturing,2023,0.11599357430057032,0.1792877421643606
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2017,0.38473664681011616,0.24117936351543956
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2018,0.06524137279876072,-0.6097432272826476
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2019,-0.2000826711213981,0.21475558670574957
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2020,-0.2920302979924808,-0.3602524804686774
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2021,0.344731533002844,1.169407687506503
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2022,0.4041003154550593,0.4816667867471416
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate",2023,0.6918616819902809,0.42716918161028095
